id,recipe,vege_id
462545,竹筍瘦肉粥,26
439580,簡易電鍋版-綠竹筍湯,26
449662,瘦身-涼拌綠竹筍&燙花椰菜玉米筍,26
447485,塔香綠竹筍香菇排骨湯,26
445318,滿滿的蔬菜~ 綠竹筍炒麵,26
477323,竹筍炒杏鮑菇,26
479623,竹筍炊飯,26
477794,竹筍蛤蠣粥,26
478794,虱目魚肚竹筍粥,26
465221,竹筍排骨湯｜,26
477970,~竹筍飯~,26
428304,鎏沙脆絲綠竹筍,26
415529,清燙綠竹筍,26
414566,綠竹筍鹹粥,26
479409,竹筍香菇雞煲,26
466098,自製酸筍絲(純素),26
463620,竹筍湯,26
476777,香菇竹筍粥,26
461730,筍子粥,26
476461,免顧火也能做｜客家竹筍炊飯,26
466099,自製香辣玉筍(純素),26
418002,清炒綠竹筍(五辛素),26
425638,我的手作～芋泥綠竹筍蛋餅,26
478901,古早味飯湯,26
419215,綠竹筍燒肉︱入口即化超下飯！,26
466548,自製香辣玉筍(小份量),26
466467,中西式結合 早午餐盤,26
455538,乳白色高湯，竹筍排骨湯 - 大漠國渡,26
460939,筍片滷雞翅,26
396349,涼拌海鮮綠竹筍,26
463994,酪梨鴨肉捲,26
460082,蠔油豆干炒筍丁,26
463555,竹筍雞肉炊飯,26
445352,涼筍沙拉,26
383378,沙拉綠竹筍,26
464233,竹筍香菇雞炊飯,26
463002,鮭魚炒炊飯,26
458247,美生菜炒荷包蛋,16
453433,幸福年菜自己做做看～蠔油燴美生菜,16
430861,培根美生菜蛋炒飯,16
478980,榴槤火腿起司吐司 /挑戰您的榴槤指數,16
479748,雞肉溫沙拉,16
479094,優格咖哩雞,16
474785,酥脆塔可蔥油餅,16
477194,炸魚條佐塔塔醬,16
475167,龜甲萬味自慢–照燒醬｜照燒梅花豬肉豆腐捲,16
457997,生菜玉米起司吐司,16
471838,生菜蝦鬆,16
467404,雞肉沙拉,16
469685,油芒番茄稀飯,16
471273,日式飯糰便當（紫蘇、味噌、豆皮）,16
454088,英式早餐,16
463390,香煎雞腿排&烤番茄醬汁,16
457986,秘醬雞腿排蔬食吐司,16
450393,煙燻鮭魚蘋果捲,16
455016,羊肉褒兩吃,16
456900,洋芋片豆腐沙拉,16
460170,毛豆牛肉炊飯,16
456065,香煎雞胸溫沙拉+田原香靈芝滴雞精,16
448201,馬告鮪魚蘋果沙拉,16
448740,簡單美味的便當菜料理～日式漢堡排,16
456053,能量早餐-鮪魚蛋堡+田原香花旗參滴雞精,16
464699,馬鈴薯燉排骨,16
457714,甜椒炒蟹腳肉,16
456579,【蒟蒻雪麵】鮮蝦莎莎蒟蒻麵,16
458142,蠔油蘑菇蝦滑小漢堡,16
447474,菇菇冬粉,16
434594,《低卡無米壽司》雞胸肉海苔蔬菜捲,16
450943,蔬食手捲｜蛋餅皮｜奶蛋素,16
444811,港式餐肉蛋飯,16
440748,［超經典］蛋沙拉吐司,16
456581,酸菜木耳薑鴨湯,16
466715,減脂健康蒜香義式沙拉,16
437998,黃金泡菜鴨賞熱壓吐司,16
441186,滑蛋貢丸燴飯,16
447793,清爽舞菇小黃瓜捲/温沙拉捲,16
435873,馬鈴薯蛋餅,16
463085,清爽洋蔥鮪魚蘋果生菜捲,16
438011,涼麵,16
438478,煎泡麵,16
442095,黑豆肉骨茶飯,16
374139,蕃茄羅美生菜炒泡麵溫沙拉。統一麵肉燥風味,16
441933,究市集｜肉蛋吐司,16
458622,鮮蔬松阪豬肉堡~熱壓機食譜,16
438322,紹興便當,16
462920,手撕豬肉漢堡｜壓力鍋煮更省時美味,16
479774,芋頭西米露,37
478946,蜜芋頭,37
467185,芋頭米粉,37
475483,芋頭飯,37
475505,芋頭麵包,37
474489,芋頭年糕,37
479327,芋頭酥蛋餅,37
476260,芋頭燒肉,37
475410,芋頭米粉湯,37
472328,芋頭肉丸,37
472056,芋頭糕,37
473855,自家製芋頭糕,37
458242,芋頭貢丸炒小黃瓜,37
479303,芋頭綿綿冰｜Vitamix調理機,37
475139,蜜芋頭（電鍋版）,37
477027,萬用電子鍋/芋頭蓮子湯,37
477078,麻香排骨蒸芋頭,37
472309,鴨肉芋頭粥,37
469169,芋頭燉肉,37
474441,芋頭蛤蜊鹹粥,37
471222,客家芋頭米粉,37
473842,芋頭肉燥粥,37
467825,芋頭豆腐,37
465770,芋頭丸,37
468673,芋頭饅頭卷,37
251197,芋頭椰奶桃膠糖水,37
467173,芋頭燒雞,37
470424,肉燥芋頭米粉,37
473667,芋頭紫米糕(低糖版),37
470006,芋頭米粉湯(二),37
462782,芋頭粥,37
473421,濃郁綿密的芋頭蘿蔔糕,37
472644,廣式干貝臘味芋頭年糕,37
461783,豆芽菜炒芋頭糕,37
464883,排骨蒸芋頭,37
471232,芋頭香菇瘦肉粥/鹹粥,37
472025,古早味芋頭米粉湯,37
466849,電鍋版「芋頭西米露」一鍋到底、濃郁芋頭香,37
469012,桂花酒釀芋頭甜湯,37
461912,芋頭封肉,37
467247,芋頭豆漿西米露（全素）,37
461554,芋頭南瓜饅頭,37
469397,lanni 芋頭鹹飯(電鍋版),37
461441,素食芋頭巧,37
462730,芋頭奶茶蛋塔,37
467982,芥蘭菜炒豆皮,6
471498,芥蘭菜炒臘腸,6
473073,清燙芥蘭菜佐醬油,6
460860,蒜炒芥蘭菜心,6
478556,芥蘭蝦仁 / 家常菜,6
479259,炒芥藍菜 / 家常菜,6
477403,蠔油芥藍,6
457275,《炒芥蘭菜》,6
472633,茴香芥蘭菜湯,6
478124,汆燙芥藍菜花,6
471612,涼拌芥蘭芽,6
474911,鹹豬肉炒芥藍,6
470790,芥蘭炒蝦仁,6
468041,蠔油芥蘭,6
473314,炒芥藍花菜,6
473252,清炒白花芥蘭,6
474061,芥藍炒香菇,6
468301,炒芥蘭 / 家常菜,6
449348,辣炒芥蘭菜,6
458640,芥藍炒香腸,6
467028,蠔油蒜香炒芥蘭,6
458048,蒜炒芥藍,6
468527,lanni 芥藍菜炒豆包,6
455480,枸杞芥蘭,6
439269,蒜香芥蘭菜,6
436149,蠔油臘腸芥蘭菜（簡單）,6
458323,蠔油芥蘭(藍) / 簡單家常菜,6
462059,鹹豬肉炒芥蘭（10分鐘快炒）,6
451090,薑炒芥蘭,6
458574,蠔油沙茶牛肉燴芥蘭,6
431635,芥蘭菜炒香腸,6
454159,蒜香芥蘭苗,6
449899,臘腸炒芥蘭,6
454684,芥藍菜炒鹹豬肉,6
449660,芥蘭牛肉 / 家常菜,6
451624,家常沙茶芥蘭牛肉,6
450856,沙茶芥蘭炒牛肉,6
463219,蝦皮豬肉炒芥蘭｜加入香菇更添鮮,6
450137,蒜蓉蠔油芥蘭,6
449408,鮮菇炒芥蘭,6
457436,蠔油炒牛肉芥蘭手剪麵,6
448811,鴨賞炒芥蘭,6
449575,炒芥藍 / 家常菜,6
446736,蒜炒芥蘭豬肉,6
447254,魚乾辣椒炒芥蘭,6
422365,臘味芥蘭菜｜料理宗師,6
448853,芥藍菜炒粄條,6
438032,清炒芥蘭,6
471124,家常菜飯,6
475837,炒花椰菜,52
471967,花椰菜炒肉絲,52
474336,椒鹽花椰菜,52
472664,清炒花椰菜｜紹興花椰菜,52
473088,蝦皮炒白花椰菜,52
473074,炒花椰菜,52
468587,白花椰菜炒德國香腸,52
471974,白花椰菜豆皮粥,52
469591,綠花椰菜聖誕樹,52
473236,氣炸咖喱味花椰菜,52
470183,焗烤花椰菜豆腐,52
468481,巴沙魚花椰菜,52
468098,花椰菜炒雞胸,52
466875,鮭魚+綠花椰菜,52
463036,蒸花椰菜,52
469000,辣炒牛肉花椰菜,52
473524,蒜香奶油花椰菜炒蝦仁,52
465865,花椰菜番茄炒蛋,52
478540,養肌輕料理｜香草海鮮花椰菜米炒飯,52
468380,白花椰菜炒蝦仁,52
461565,花椰菜炒蛋,52
470528,一花三吃-花椰菜料理,52
473476,寶寶副食～吻仔魚花椰菜炊飯,52
468566,蛋炒花椰菜（蛋素）,52
467132,蒜香白花椰菜,52
462607,鮮蝦花椰菜,52
462384,綠花椰菜咖哩,52
465301,花椒鮭魚炒花椰菜,52
461913,干鍋花椰菜,52
452547,番茄炒白色花椰菜,52
455362,綠花椰菜炒香腸,52
469727,奶香起士花椰菜,52
471272,寶寶副食品10m+～海陸花椰菜飯,52
468547,鹽麴涼拌彩椒花椰菜,52
444599,「盧丁雞蛋料理」蝦仁蒸全蛋佐花椰菜,52
460730,炸魚&煮花椰菜｜過熱水蒸氣烤箱微波爐,52
457579,蒜香花椰菜,52
461526,醋溜木耳花椰菜,52
450681,花椰菜炒魚豆腐,52
463093,川燙花椰菜（可涼拌）,52
452528,花椰菜粥,52
462580,超市料理-堅果花椰菜沙拉,52
473348,絕對入味！香氣滿滿的乾鍋白花椰菜,52
458284,花椰菜炒木耳,52
449416,花椰菜湯麵,52
459728,花椰菜菇菇鯛魚蒸蛋,52
453441,和風花椰菜/5分鐘/零廚藝,52
456120,花椰菜豆腐玉子燒,52
458750,魚板炒芹菜與芹菜葉,29
479150,芹菜炒肉片,29
478352,芹菜炒甜不辣,29
475165,芹菜丸子,29
474678,芹菜蛋花湯,29
474048,芹菜炒魷魚,29
473678,芹菜保存,29
473983,芹菜炒豆乾,29
473076,芹菜炒花枝,29
474963,芹菜豆腐 / 素家常菜,29
472382,芹菜炒魚丸,29
471512,芹菜炒豆包,29
472239,芹菜炒豆干,29
472394,芹菜炒豆包 / 家常菜,29
475718,油悶鴨胸 芹菜,29
474147,醬爆芹菜魷魚絲,29
472396,芹菜炒鴨賞,29
466437,芹菜炒花枝 芹菜炒海鮮,29
470293,肉絲木耳炒芹菜,29
470067,芹菜炒鵝腸,29
473832,十分鐘上菜-芹菜炒豆乾,29
469361,芹菜炒生魷魚,29
471857,熗拌芹菜(五辛素),29
449444,芹菜炒牛肉,29
457610,芹菜豬肚,29
386514,芹菜豆乾豬五花,29
469692,椒麻涼拌芹菜(五辛素),29
469769,椒麻芹菜醬蘿蔔(純素),29
472839,芹菜炒豆皮～簡單營養好吃的蔬食小炒,29
473814,涼拌西芹(五辛素),29
459384,豆瓣芹菜燒石斑魚,29
455206,芹菜炒豆皮,29
464166,芹菜豆干絲 / 簡單家常菜,29
450956,蠔油芹菜,29
455587,芹菜炒透抽,29
455348,芹菜葉玉子燒,29
457834,炒山芹菜 / 炒野菜,29
476578,醬爆四寶-香炒五花肉x豆干x芹菜x脆瓜,29
479770,苦瓜鑲肉(苦瓜丸),46
479263,金沙苦瓜,46
478502,苦瓜鹹蛋,46
476898,苦瓜炒蛋,46
479412,鳳梨苦瓜雞湯,46
478737,豆鼓苦瓜,46
477824,梅漬涼拌苦瓜,46
478310,涼拌苦瓜鹹蛋,46
478463,家常炒苦瓜,46
477321,豆腐苦瓜封,46
477026,苦瓜肉燥,46
477385,紫蘇梅山苦瓜,46
476966,苦瓜封肉,46
479231,梅釀三色苦瓜,46
476996,山苦瓜炒蛋,46
476687,苦瓜排骨湯,46
477284,日式苦瓜沙拉,46
479230,梅釀綠苦瓜,46
472745,鹹蛋苦瓜封,46
477677,丁香豆鼓苦瓜,46
479437,鹹蛋苦瓜—新手失敗,46
477009,青苦瓜炒鹹蛋,46
477244,爆打苦瓜檸檬茶,46
462757,白玉苦瓜辣炒蛋,46
478929,梅子燒苦瓜(純素),46
478759,懶人菜譜-滷苦瓜,46
477314,鹹豬肉辣炒山苦瓜,46
477793,沖繩山苦瓜炒豆腐,46
475259,豆豉香菇燜苦瓜,46
478632,十分鐘上菜-鹹蛋炒苦瓜,46
477283,苦瓜鳳梨汁｜Vitamix調理機,46
477155,香辣小魚燜苦瓜,46
463975,柴魚燒山苦瓜炒蛋,46
478830,十分鐘上菜-豆鼓炒苦瓜,46
469305,醬油悶苦瓜,46
466615,滷苦瓜,46
465406,豆豉苦瓜,46
469054,鳳梨苦瓜湯,46
479504,鳳梨苦瓜香菇雞湯 (簡單雞湯懶人包),46
465688,豆瓣醬苦瓜,46
467736,鳳梨苦瓜雞,46
462941,鹹蛋苦瓜,46
463595,山苦瓜辣豆瓣醬炒素腸,46
469539,苦瓜排骨湯（電鍋）,46
464370,苦瓜鑲肉,46
479045,肉末茄子,41
478488,炒茄子,41
477491,水煮茄子,41
479105,清炒茄子,41
475841,氣炸茄子,41
475641,蒸茄子,41
477313,醬燒茄子,41
479378,清蒸茄子(純素),41
474067,涼拌茄子,41
476945,蔥蒜肉末茄子,41
478439,三杯茄子寶寶粥,41
462261,茄子蛋包豆腐,41
471538,煙燻肉桂茄子咖哩,41
473830,蠔油茄子雞丁,41
473789,西西里茄子燉菜,41
472415,茄子義大利麵,41
459783,和風洋蔥醬拌茄子,41
476300,香菇雞蛋燒茄子（蛋素）,41
477339,《醬燒塔香茄子豆腐》,41
466277,辣豆瓣茄子炒豆乾,41
467320,茄子炒蛋,41
472299,鹹蛋白煮茄子,41
472102,蒜蓉蒸茄子,41
465841,三杯茄子,41
463991,茄子肉餅,41
463770,微波茄子,41
473882,懶人菜譜-茄子番茄炒蛋,41
468503,茄子粉絲煲,41
477689,長豆炒茄子 (端午應景)~簡單隨手做,41
459722,川燙蒜蓉醋醬涼拌茄子,41
468504,茄子炒豬絞肉,41
467530,胖胖茄子地瓜麵包,41
466302,花椒日本水茄子,41
466677,酸辣涼拌燒茄子,41
469493,土豆茄子燒豆角,41
455190,魚醬茄子,41
462958,茄子粉絲煲,41
462783,塔香茄子,41
462791,蒜蓉茄子,41
459184,茄子蛋,41
467720,茄子起司牛肉卷,41
461755,茄子冬粉煲,41
474482,山茼蒿豆腐湯,5
470564,炒山茼蒿,5
474186,熱拌香菇風味山茼蒿,5
470705,韓式涼拌山茼蒿쑥갓두부무침,5
455025,涼拌山茼蒿,5
451376,蒜炒山茼蒿,5
472332,扇貝肉茼蒿煎蛋,5
451541,炒茼蒿,5
433601,山茼蒿蝦仁烘蛋,5
430222,韓式涼拌山茼蒿쑥갓간장무침,5
430220,韓式涼拌山茼蒿쑥갓된장무침,5
432595,山茼蒿煎蛋(奶蛋素),5
432575,我的家常菜～蒜蓉炒山茼蒿,5
427255,涼拌豆皮山茼蒿,5
449537,冬菜炒茼蒿,5
409286,山茼蒿炒蛋,5
451037,古早味油蔥炒茼蒿,5
434008,清炒茼蒿,5
473135,客家鹹湯圓,5
434581,涼拌福山茼蒿,5
435293,肉骨茶茼蒿麵,5
453144,一人壽喜鍋,5
477201,麻油松阪豬湯麵,5
427977,蘑菇蛋炒茼蒿,5
399090,蒜炒香菇山茼蒿,5
432826,素食/茼蒿素丸子清湯,5
426631,#209 茼蒿豬肝湯,5
476405,番茄雞蛋湯加料版,5
472095,麻油魚湯,5
459197,蕈菇豆腐蔬菜湯/李錦記舊庄特級蠔油,5
471281,烏魚米粉湯,5
459596,日式豆腐魚味噌湯｜みそ汁,5
473374,鮮肉元宵,5
472213,豬肉麻奶鍋,5
471771,減脂鮮蝦豆腐鍋,5
470963,豬扒陽春麵,5
455621,蔬魚蕎麥麵｜そば,5
399282,酸辣黑木耳涼拌山茼蒿．柯媽媽の植物燕窩,5
454458,韓式豆腐冬粉鍋,5
403558,皮蛋炒茼蒿,5
469985,暖暖沙茶香蘿蔔糕湯/Vegan純素,5
455642,茼萵炒牛肉,5
360091,山茼蒿炒杏鮑菇,5
453145,韓式宴會蔬菜煎餅,5
457537,奧莉廚房 金蘭醬油 手切滷肉飯,5
432090,鮮肉湯圓,5
357327,和風蛤蜊山茼蒿湯義大利麵,5
454343,白灼雙蔬,5
404702,「此乃吾春天」茼蒿豆腐沙拉,5
428445,晚餐：壽喜燒牛、氣炸鮭魚、炒青菜,5
479576,紅莧菜炒豬肝,4
478741,莧菜炒菇菇,4
477146,小魚乾炒莧菜,4
477349,【蛋素】上湯莧菜麵,4
473862,莧菜鱸魚蒸,4
475023,清炒紅莧菜,4
465457,莧菜鯛魚片,4
466125,薑絲麻油炒莧菜,4
469158,莧菜肉羹蛋花味噌湯,4
462401,金銀莧菜湯,4
465601,金銀蛋炒莧菜,4
463989,紅莧菜味噌湯,4
463817,煨莧菜 silverbeet/chard,4
462551,秘製莧菜蛋花湯,4
464358,韓式莧菜大醬湯비름나물된장국,4
463829,吻仔魚炒紅莧菜,4
476881,醬燒皮蛋莧菜／李錦記 頭道零添加原釀醬油,4
449967,小魚乾莧菜,4
448643,吻仔魚莧菜,4
448662,莧菜蓋混蛋肉末,4
443055,皮蛋炒莧菜,4
443303,金銀蛋莧菜,4
447817,莧菜炒雙蛋,4
463432,清爽又營養台灣美食｜無澱粉吻仔魚莧菜羹,4
439331,皮蛋紅莧菜,4
436937,莧菜燴菇,4
447202,家常莧菜湯(五辛素),4
437958,蒜炒紅莧菜,4
447412,營養高鈣-紅莧菜小魚湯,4
446265,麻油薑炒紅莧菜,4
429746,莧菜粥,4
453049,莧菜銀魚羹｜銀髮老人食譜 好入口好營養,4
437177,莧菜吻仔魚粥,4
435008,蒜子金銀蛋莧菜,4
427549,韓式涼拌莧菜비름나물무침,4
427838,莧菜吻仔魚湯,4
422615,紅莧菜炒豆包,4
446450,秋葵的健康勾芡法｜低碳吻仔魚莧菜湯,4
416846,涼拌莧菜根莖,4
423726,莧菜豆腐煲～可素食,4
412480,莧菜豆腐羹,4
410351,莧菜皮蛋湯,4
425001,我的家常菜～莧菜炒小魚干,4
479026,印尼椰奶蔬菜湯Bobor Bayam,4
410626,莧菜蝦仁豆腐羹,4
410121,蒜炒莧菜苗,4
423705,莧菜吻仔魚粥～寶寶粥,4
407179,莧菜炒雪白菇,4
476977,菠菜炒肉片,1
474819,韓式菠菜,1
473890,炒菠菜,1
475103,麻油菠菜蛋花湯,1
455698,菠菜雞蛋炒冬粉,1
471209,菠菜蛋花湯,1
478597,日式涼拌菠菜,1
471381,麻醬菠菜,1
473749,菠菜腐竹,1
474076,豆腐拌菠菜,1
473371,菠菜雞蛋湯,1
476261,薑絲枸杞炒菠菜,1
470598,菠菜豬肝,1
475133,雞蛋豬肉炒菠菜,1
468366,菠菜蒸蛋,1
472405,炒香菇菠菜,1
458101,菠菜炒木耳,1
471499,蒜味菠菜,1
457754,菠菜炒鹹蛋,1
470906,薑香麻油炒波菜,1
477488,日式菠菜蝦仁蛋炒麵,1
474537,鮪魚菠菜起士烘蛋,1
458089,菠菜炒香菇,1
472182,虱目魚骨菠菜湯,1
471405,菠菜烘蛋,1
470338,麻醬拌菠菜,1
471002,韓式涼拌菠菜시금치무침,1
470697,菠菜豆腐佐芝麻醬,1
470366,山菠菜雞蛋湯,1
470398,小魚乾炒菠菜,1
474890,奶油菠菜泥｜Vitamix調理機,1
469849,燙菠菜 / 簡單家常菜,1
472163,菠菜粉漿蛋餅,1
469506,好市多鴨肉炒波菜,1
475690,草仔粿(菠菜、艾蒿),1
462112,涼拌菠菜,1
472099,奶油乳酪菠菜烘蛋,1
473242,奶香菠菜牛肉燉飯,1
474252,麻油薑香炒菠菜里肌肉,1
472040,菠菜蛋炒飯（親子丼醬）,1
461412,菠菜濃湯,1
459355,辣醬菠菜,1
469176,經典開胃小菜｜麻醬菠菜,1
469464,焗烤鮭魚波菜派FishPie,1
459165,~涼拌菠菜~,1
470087,沙茶醬炒菠菜金針菇,1
457707,菠菜炒蛋,1
456623,牛奶火腿醬汁燴菠菜,1
457392,菠菜蛋,1
473157,蒜苗炒高麗菜,22
478735,蒜苗炒叉燒,22
479556,蒜苗炒蘿蔔糕,22
474364,蒜苗鹹豬肉,22
475368,蒜苗炒臘肉,22
476721,蒜苗豆豉燴鯊魚肉,22
472024,蒜苗炒鹹豬肉,22
472621,蒜苗炒香腸,22
473791,鹹蛋黃金沙蒜苗炒板豆腐,22
473147,蒜苗炒梅花肉,22
469239,蒜苗炒鯊魚,22
471631,臘雞腿炒蒜苗,22
473036,蒜苗豆乾炒鹹豬肉,22
473822,烤烏魚子佐蒜苗白蘿蔔,22
464712,自種小蒜苗炒豆腐,22
473191,十分鐘上菜-回鍋肉炒蒜苗,22
471192,蒜苗醬燒烏魚 / 家常菜,22
470686,青蒜苗炒蕃茄蛋,22
459608,蒜苗燒魚,22
454291,蒜苗五花肉,22
456585,香腸炒蒜苗,22
454241,臘腸炒蒜苗,22
455371,蒜苗皇帝豆炒木耳及魚丸,22
463824,杏鮑菇蒜苗炒臘腸,22
465028,鴻禧菇蒜苗炒鴨賞,22
456075,蒜苗炒鹹豬肉,22
456464,蒜苗炒松阪豬,22
452643,蒜苗松阪豬,22
456706,乾煸蒜苗豆乾,22
452145,蒜苗烏魚膘,22
455046,蒜苗炒鴨賞,22
455006,【一鍋到底】蒜苗雞湯,22
459306,蒜苗炒雞腿肉杏鮑菇,22
454048,蒜苗豬肉豆乾包,22
453291,洋蔥毛肚炒蒜苗,22
450549,蒜苗醬燒烏魚,22
449046,芹菜蒜苗炒雞胸,22
448713,蒜苗米血糕,22
454047,蒜苗炒豬肉(離緣肉),22
450023,蒜苗豆乾炒臘肉,22
453983,好市多牛三寶炒蒜苗,22
432132,蒜苗臘肉,22
442288,古早味蒜苗炒五花肉,22
433122,醬燒蒜苗旗魚,22
442869,蒜苗香蒜炒香腸豆乾,22
479305,大蒜油,35
478947,蒜頭燉雞,35
479583,烤蒜頭鮭魚,35
479334,蒜頭蝦清湯,35
479366,蒜頭蛤蠣雞湯,35
477678,蒜頭蛤蜊雞湯,35
478948,蒜頭牛小排,35
475685,油封大蒜,35
477626,大蒜蔬菜濃湯(燜燒鍋版),35
470977,蒜頭雞湯,35
473405,鐵板蒜頭雞,35
472914,黑蒜頭雞湯,35
474859,蒜頭雞湯,35
476285,菜脯蒜頭蛤蜊雞湯,35
473718,胡椒蛤蜊蒜頭雞湯,35
468215,蒜頭雞,35
472370,蜂蜜大蒜煎羊排,35
465106,蒜頭橄欖油,35
476026,九層塔薑絲大蒜炒蛤蜊,35
469782,當歸蒜頭香菇雞湯,35
471984,大蒜鹽醬小黃瓜,35
462004,蒜頭炊飯,35
459090,蒜頭飯,35
465177,蒜頭橄欖油乾麵,35
462432,蒜頭冬粉雞湯,35
468430,亁魷魚蒜頭蛤蜊雞湯,35
472681,媽媽的味道～蒜頭乾拌麵,35
464401,蒜頭蔥爆蝦,35
466129,電鍋-蒜頭菜脯雞湯,35
461342,蒜頭乾麵,35
464362,蒜頭黑蜆湯,35
458883,高麗菜蒜頭雞湯,35
462596,蒜頭香菇雞湯【一人份】,35
466425,香草羊排與大蒜馬鈴薯泥,35
461461,酒嗆蒜頭蝦,35
456895,大蒜奶油吐司,35
409180,黑金暖心黑菜脯黑蒜頭烏骨雞湯,35
454259,蒜頭香菇雞湯,35
458528,蒜頭醬油芒果青,35
460877,蒜頭炒雞腿 / 簡單家常菜,35
458171,蘆筍蒜頭炒蝦仁,35
454819,大蒜玉米麵包,35
458034,蒜頭蛤蜊香菇雞湯,35
447999,油封蒜頭 Garlic Confit,35
478065,涼拌蓮藕,39
465542,牛肉炒蓮藕,39
463047,蓮藕片炒雞胸,39
465490,洋蔥肉末炒蓮藕,39
461633,蓮藕豬里肌煮,39
466516,蓮藕片炒鴻禧菇,39
468576,蓮藕肉餅,39
479174,涼拌黑芝麻沙拉藕片,39
479007,清甜玉米蓮藕湯、雞絲同步完成,39
473420,蓮藕青椒炒鴨賞,39
461696,蓮藕,39
470719,蓮藕香菇烏骨雞湯,39
458174,蓮藕雞腿排炊飯,39
465874,蓮藕肉捲,39
465940,涼拌麻辣蓮藕,39
465652,醬炒蓮藕,39
470448,黃瓜蓮藕排骨玉米湯,39
466584,蓮藕山藥排骨湯,39
476458,免顧火也能做｜蓮藕豬骨湯,39
462353,韓式涼拌蓮藕,39
461417,蓮藕黃豆漿,39
464688,清蒸馬蹄蓮藕肉丸子,39
478067,熗拌蓮菜(五辛素),39
466402,蓮藕玉米紅蘿蔔蓮子瘦肉湯,39
471934,古早味碗粿 / 電鍋料理 (蓮藕粉版),39
457162,涼拌茉莉金桔蓮藕,39
451943,冰糖蓮藕茶,39
452093,蓮藕片蒸鱸魚,39
456922,蓮藕玉米粒薯餅,39
455974,豆渣蓮藕盒｜過熱水蒸氣烤箱微波爐,39
450964,蘋果蓮藕捲,39
455972,雞茸蓮藕盒｜過熱水蒸氣烤箱微波爐,39
455973,炸雞茸蓮藕盒｜過熱水蒸氣烤箱微波爐,39
463677,芋頭藕粉涼糕｜蓮藕粉取代太白粉更健康,39
459080,Ca's Kitchen粉葛章魚蓮藕湯,39
467430,蓮藕花生肋排湯｜BUYDEEM北鼎粉漾壺,39
446328,蓮藕排骨湯,39
445445,蓮藕竹筍雞湯,39
451142,素蒸餃&蓮藕豆腐湯,39
446735,日式糖醋蓮藕,39
442922,醬燒蓮藕,39
456061,炸蓮藕酪梨三明治｜過熱水蒸氣烤箱微波爐,39
445773,蓮藕排骨玉米湯,39
443650,蓮藕肉餅-排油鍋,39
444161,照燒蓮藕肉餅,39
448182,蓮藕排骨湯/零廚藝,39
442796,清炒蓮藕片,39
475551,蔥多多蔥蛋,23
476856,無敵方便蔥蛋蔥,23
478883,蔥香雞絲,23
478873,米紙蔥肉餅,23
479392,蔥燒豆包,23
477340,油蔥醬,23
479707,微波爐炸蔥油,23
478858,金針菇蔥蛋,23
476352,蔥薑煎魚,23
478631,蔥爆沙茶牛肉,23
476344,蔥燒雞腿,23
478722,蔥蛋卷 / 簡單早餐,23
476031,蔥燒鱸魚,23
478236,甜蔥爆豬肉,23
474327,蔥燒鮭魚,23
475092,甜蔥雞湯,23
479507,蔥抓餅加蛋,23
475109,蔥燒大餅,23
474962,香蔥燒餅,23
474494,蔥肉餅-米紙,23
477274,低蛋白蔥餅,23
472378,蔥大餅,23
479714,香蔥海南雞飯,23
474259,蔥香蝦仁,23
479156,蒜味蔥鹽雞胸肉,23
479171,#281 蔥燒鯛魚塊,23
476745,姜葱炒蟹,23
476579,韓式蘋果蔥泡菜,23
473992,油蔥麵線,23
476517,蔥燒雞腿丁,23
476499,香蔥滷肉燥,23
470661,蔥燒餅,23
475343,手抓蔥肉餅,23
477919,蔥燒虱目魚柳 / 家常菜,23
477110,醬燒蔥豆腐,23
473064,蔥鹽雞丁,23
477384,蔥燒虱目魚皮 / 家常菜,23
475093,蔥燒牛肉片,23
469070,蔥麵包,23
473951,蔥燒梅花豬,23
473766,蔥爆鴨胸,23
475935,蔥爆白玉蘭花蚌,23
474095,葱燒板豆腐,23
475471,甜蔥燒肉卷,23
471346,酒釀蔥抓餅,23
459685,雞絲蔥油拌麵,23
470222,蘋果蔥肉包,23
470497,蔥爆豬肉,23
478933,雙蔥燒梅花軟骨(萬用鍋),23
478173,薑糖漿,34
476895,薑燒豬肉,34
477435,酸甜醃嫩薑,34
479270,熱黑糖薑可可,34
473906,薑母鴨,34
476352,蔥薑煎魚,34
477731,醃漬糖醋嫰薑,34
479361,秋葵薑飲OkraGinger Drink,34
479222,蔴油薑Sesame Oil Ginger,34
472364,地瓜薑湯,34
478389,全麥薑黃餅皮,34
473731,薑黃蛤蜊凍,34
479307,木薑子辣椒醬(五辛素),34
476311,【全素】薑鮮小黃瓜,34
471578,薑黃蘿蔔雞湯,34
479518,夏日飲品-薑檸養生蔬果汁,34
471244,家鄉味薑母鴨,34
468994,薑煮牛奶,34
478881,嫩薑涼拌川耳(五辛素),34
459511,薑薑四重奏,34
470184,薑燒雞腿排,34
470115,薑黃蛤蜊香菜,34
476651,薑黃枸杞饅頭(手揉版),34
476092,蘋果薑黃泡菜(五辛素),34
471449,無水蔥薑鮮魚-年年有餘,34
470703,薑味肉絲,34
467095,醃嫩薑,34
473605,印尼薑黃飯Nasi Kuning,34
466768,◆薑黃飯,34
477615,麻油薑泥櫛瓜炒飯（蛋素）,34
469456,蘿蔔薑棗湯,34
466156,薑黃大腸,34
468881,簡易蔥薑醬,34
465890,蜂蜜薑可可,34
470784,廈門風味薑母野鴨,34
